DELIVERY_START'load_forecast'coal_power_available'gas_power_available'nuclear_power_available'wind_power_forecasts_average'solar_power_forecasts_average'wind_power_forecasts_std'solar_power_forecasts_std'season_winter'season_spring'season_summer'season_fall'is_weekend'is_day'fossil_ratio'nuclear_ratio'green_ratio'controlable_ratio
2022-05-02 22:00:00+00:00'43993.0'2676.0'11140.0'31930.0'4079.0'0.0'25.5284667455583'0.0'0'1'0'0'0'0'0.31404996249403316'0.7257972859318528'0.09271929625167641'1.0398472484258858
2022-05-02 23:00:00+00:00'41521.0'2676.0'11140.0'31930.0'3898.0'0.0'55.84938311898552'0.0'0'1'0'0'0'0'0.3327472845066352'0.7690084535536235'0.09388020519737'1.1017557380602587
2022-05-03 00:00:00+00:00'40212.0'2676.0'11140.0'31930.0'3579.0'0.0'39.08395521893281'0.0'0'1'0'0'0'0'0.34357903113498456'0.7940415796279717'0.0890032826022083'1.1376206107629563
2022-05-03 01:00:00+00:00'38272.0'2676.0'11140.0'31930.0'3255.0'0.0'49.63579775021926'0.0'0'1'0'0'0'0'0.360994983277592'0.8342913879598662'0.08504912207357859'1.1952863712374582
2022-05-03 02:00:00+00:00'37741.0'2676.0'11140.0'31930.0'3071.0'0.0'69.874794655187'0.0'0'1'0'0'0'0'0.36607403089478285'0.8460295169709334'0.0813703929413635'1.2121035478657163
2022-05-03 03:00:00+00:00'39608.0'2676.0'11140.0'31930.0'3008.0'0.0'50.950732322342986'0.0'0'1'0'0'0'0'0.34881842052110684'0.8061502726721874'0.07594425368612402'1.1549686931932943
2022-05-03 04:00:00+00:00'43368.0'2676.0'11140.0'31930.0'3026.0'123.0'24.178800199450983'4.190324990906047'0'1'0'0'0'0'0.31857590850396605'0.7362571481276518'0.07261114185574617'1.0548330566316177
2022-05-03 05:00:00+00:00'47062.0'2676.0'11140.0'31930.0'2864.0'562.0'41.84846613254853'5.327202358397916'0'1'0'0'0'0'0.29357018401257917'0.6784667034975139'0.072797586162934'0.9720368875100931
2022-05-03 06:00:00+00:00'49617.0'2676.0'11140.0'31930.0'2190.0'1564.0'27.687093805574584'14.55808739143751'0'1'0'0'0'0'0.27845294959388917'0.6435294354757441'0.07565955216961928'0.9219823850696334
2022-05-03 07:00:00+00:00'50411.0'2676.0'11140.0'31930.0'1639.0'3130.0'29.420825401750022'26.356095895440788'0'1'0'0'0'0'0.27406716788002616'0.6333935053857292'0.09460236853067783'0.9074606732657555
2022-05-03 08:00:00+00:00'50391.0'2676.0'11140.0'31930.0'1557.0'4786.0'50.76937474270003'36.14350482695965'0'1'0'0'0'1'0.274175944117005'0.6336448969061935'0.12587565239824572'0.9078208410231986
2022-05-03 09:00:00+00:00'50514.0'2676.0'11140.0'31930.0'1538.0'6045.0'33.03929132475193'64.79089038687582'0'1'0'0'0'1'0.2735083343231579'0.6321019915271014'0.1501167993031635'0.9056103258502594
2022-05-03 10:00:00+00:00'51175.0'2676.0'11140.0'31930.0'1524.0'6655.0'20.697399666170057'115.902370455156'0'1'0'0'0'1'0.26997557401074745'0.6239374694675134'0.15982413287738154'0.8939130434782608
2022-05-03 11:00:00+00:00'50180.0'2676.0'11140.0'31930.0'1425.0'6565.0'21.64757831857471'132.39563654125183'0'1'0'0'0'1'0.2753288162614588'0.636309286568354'0.15922678357911518'0.9116381028298127
2022-05-03 12:00:00+00:00'48850.0'2676.0'11140.0'31930.0'1292.0'6040.0'34.98146100978472'114.62214137817206'0'1'0'0'0'1'0.28282497441146365'0.6536335721596724'0.1500921187308086'0.9364585465711361
2022-05-03 13:00:00+00:00'47296.0'2676.0'11140.0'31930.0'1476.0'5586.0'129.92536013553786'95.68335261817482'0'1'0'0'0'1'0.29211772665764546'0.675109945872801'0.14931495263870095'0.9672276725304465
2022-05-03 14:00:00+00:00'45882.0'2676.0'11140.0'31930.0'1576.0'4767.0'119.05868900912446'73.5124651993299'0'1'0'0'0'1'0.3011202650276797'0.6959156096072534'0.13824593522514275'0.997035874634933
2022-05-03 15:00:00+00:00'45098.0'2676.0'11140.0'31930.0'1794.0'3696.0'107.66512972513507'53.73659301231741'0'1'0'0'0'1'0.3063550490043904'0.7080136591423123'0.1217348884651204'1.0143687081467028
2022-05-03 16:00:00+00:00'46705.0'2676.0'11140.0'31930.0'2032.0'2404.0'114.75150170196972'25.582297947095544'0'1'0'0'0'1'0.29581415266031474'0.683652713842201'0.09497912429076116'0.9794668665025158
2022-05-03 17:00:00+00:00'47915.0'2676.0'11140.0'31930.0'2244.0'1165.0'127.95821180469014'13.737562917804508'0'1'0'0'0'1'0.28834394239799643'0.6663883961181258'0.07114682249817385'0.9547323385161223
2022-05-03 18:00:00+00:00'46651.0'2676.0'11140.0'31930.0'2521.0'369.0'108.7748657943158'9.577876293088906'0'1'0'0'0'1'0.2961565668474416'0.6844440633641294'0.061949368716640585'0.9806006302115711
2022-05-03 19:00:00+00:00'46212.0'2676.0'11140.0'31930.0'2884.0'49.0'59.50149391215121'1.2761549390929887'0'1'0'0'0'1'0.2989699645113823'0.6909460746126547'0.06346836319570674'0.989916039124037
2022-05-03 20:00:00+00:00'46501.0'2676.0'11140.0'31930.0'3133.0'0.0'71.01582095136851'0.0'0'1'0'0'0'1'0.29711189006688027'0.6866518999591407'0.06737489516354488'0.983763790026021
2022-05-03 21:00:00+00:00'47124.0'2676.0'11140.0'31930.0'3138.0'0.0'86.67777859167425'0.0'0'1'0'0'0'0'0.2931839402427638'0.6775740599270011'0.06659027247262542'0.9707580001697649
2022-05-03 22:00:00+00:00'44379.0'2448.0'11140.0'30360.0'3006.0'0.0'47.2129095007859'0.0'0'1'0'0'0'0'0.30618085130354444'0.6841073480700331'0.06773473940377206'0.9902881993735776
2022-05-03 23:00:00+00:00'42131.0'2448.0'11140.0'30360.0'2788.0'0.0'39.00850418425205'0.0'0'1'0'0'0'0'0.32251786095748974'0.7206095274263606'0.06617455080581994'1.0431273883838503
2022-05-04 00:00:00+00:00'40718.0'2448.0'11140.0'30360.0'2517.0'0.0'36.71992566953888'0.0'0'1'0'0'0'0'0.3337099071663638'0.7456161894002652'0.06181541333071369'1.079326096566629
2022-05-04 01:00:00+00:00'38757.0'2448.0'11140.0'30360.0'2244.0'0.0'24.87491583721432'0.0'0'1'0'0'0'0'0.3505947312743504'0.7833423639600589'0.05789921820574348'1.1339370952344092
2022-05-04 02:00:00+00:00'38193.0'2448.0'11140.0'30360.0'1981.0'0.0'15.914805865973776'0.0'0'1'0'0'0'0'0.35577200010473126'0.7949100620532559'0.051868143377058626'1.150682062157987
2022-05-04 03:00:00+00:00'40093.0'2448.0'11140.0'30360.0'1784.0'0.0'17.227903342971587'0.0'0'1'0'0'0'0'0.33891202953133964'0.7572394183523309'0.04449654553163894'1.0961514478836705
2022-05-04 04:00:00+00:00'43854.0'2448.0'11140.0'30360.0'1623.0'126.0'32.23833831816306'1.4741786236338807'0'1'0'0'0'0'0.3098463082044967'0.6922971678752223'0.039882336844985634'1.002143476079719
2022-05-04 05:00:00+00:00'47769.0'2448.0'11140.0'30360.0'1456.0'597.0'41.78270117700697'8.237686393896217'0'1'0'0'0'0'0.2844522598337834'0.6355586258870816'0.04297766333814817'0.920010885720865
2022-05-04 06:00:00+00:00'50337.0'2448.0'11140.0'30360.0'1148.0'1728.0'32.83853347891399'10.030183206871042'0'1'0'0'0'0'0.2699406003536166'0.6031348709696644'0.0571349107018694'0.8730754713232811
2022-05-04 07:00:00+00:00'51202.0'2448.0'11140.0'30360.0'862.0'3425.0'9.923234766712593'32.312809334052666'0'1'0'0'0'0'0.26538025858364905'0.5929455880629663'0.08372719815632201'0.8583258466466154
2022-05-04 08:00:00+00:00'51308.0'2676.0'11140.0'30360.0'782.0'5022.0'3.675123936374463'47.53591693333371'0'1'0'0'0'1'0.269275746472285'0.5917205893817729'0.11312076089498714'0.8609963358540579
2022-05-04 09:00:00+00:00'51268.0'2676.0'11140.0'30360.0'761.0'6098.0'3.2579716212648604'61.5265498778319'0'1'0'0'0'1'0.26948583911991886'0.5921822579386752'0.13378715768120464'0.861668097058594
2022-05-04 10:00:00+00:00'52008.0'2676.0'11140.0'30360.0'795.0'6568.0'6.116515732496905'72.51245103811868'0'1'0'0'0'1'0.2656514382402707'0.583756345177665'0.14157437317335794'0.8494077834179357
2022-05-04 11:00:00+00:00'50971.0'2676.0'11140.0'30360.0'894.0'6559.0'14.835591368119736'85.45533557996815'0'1'0'0'0'1'0.27105609071825154'0.5956328108139922'0.1462203998352004'0.8666889015322439
2022-05-04 12:00:00+00:00'49697.0'2676.0'11140.0'30360.0'1036.0'6310.0'23.4833413351132'143.75570463247425'0'1'0'0'0'1'0.2780047085337143'0.6109020665231302'0.14781576352697345'0.8889067750568445
2022-05-04 13:00:00+00:00'47917.0'2676.0'11140.0'30360.0'1302.0'5878.0'62.67694951096447'233.5803505407299'0'1'0'0'0'1'0.28833190725629737'0.6335955923784878'0.14984243587870694'0.9219274996347852
2022-05-04 14:00:00+00:00'46425.0'2676.0'11140.0'30360.0'1598.0'5200.0'62.1623578233544'212.77618280308965'0'1'0'0'0'1'0.29759827679052236'0.6539579967689823'0.1464297253634895'0.9515562735595046
2022-05-04 15:00:00+00:00'45715.0'2676.0'11140.0'30360.0'1845.0'4134.0'49.21410947511447'175.6683473308958'0'1'0'0'0'1'0.30222027780815924'0.6641146232090124'0.13078858142841518'0.9663349010171716
2022-05-04 16:00:00+00:00'47238.0'2676.0'11140.0'30360.0'1890.0'2692.0'68.48308214210682'115.30055617371598'0'1'0'0'0'1'0.2924763961217664'0.6427029086752191'0.09699817943181337'0.9351793047969855
2022-05-04 17:00:00+00:00'48392.0'2676.0'11140.0'30360.0'1747.0'1272.0'129.2853709545557'49.51391499142208'0'1'0'0'0'1'0.28550173582410315'0.6273764258555133'0.06238634485038849'0.9128781616796164
2022-05-04 18:00:00+00:00'47163.0'2676.0'11140.0'30360.0'1694.0'363.0'134.94480941222446'25.358508793972213'0'1'0'0'0'1'0.2929415007527087'0.6437249538833407'0.04361469796238577'0.9366664546360495
2022-05-04 19:00:00+00:00'46591.0'2676.0'11140.0'30360.0'1792.0'43.0'115.80126311781976'10.912167375246623'0'1'0'0'0'1'0.29653795797471616'0.6516279968234209'0.039385289004314136'0.948165954798137
2022-05-04 20:00:00+00:00'46947.0'2676.0'11140.0'30360.0'1965.0'0.0'80.58513687842353'0.0'0'1'0'0'0'1'0.2942893049609134'0.6466866892453191'0.04185570963000831'0.9409759942062326
2022-05-04 21:00:00+00:00'47416.0'2676.0'11140.0'30360.0'2118.0'0.0'75.53934641723355'0.0'0'1'0'0'0'0'0.29137843765817445'0.6402901974017209'0.04466846634047579'0.9316686350598954
2022-05-04 22:00:00+00:00'44613.0'2676.0'11140.0'29865.0'2092.0'0.0'79.60878609506244'0.0'0'1'0'0'0'0'0.30968551767422053'0.6694237105776343'0.046892161477596214'0.9791092282518549
2022-05-04 23:00:00+00:00'42439.0'2676.0'11140.0'29865.0'2057.0'0.0'79.13959289381451'0.0'0'1'0'0'0'0'0.3255496123848347'0.7037159216758171'0.04846956808595867'1.0292655340606518
2022-05-05 00:00:00+00:00'41076.0'2676.0'11140.0'29865.0'2054.0'0.0'79.83375291551285'0.0'0'1'0'0'0'0'0.3363521277631707'0.7270669003797838'0.05000486902327393'1.0634190281429545
2022-05-05 01:00:00+00:00'39266.0'2676.0'11140.0'29865.0'2026.0'0.0'87.32128340758477'0.0'0'1'0'0'0'0'0.3518565680232262'0.7605816737126267'0.05159680130392706'1.112438241735853
2022-05-05 02:00:00+00:00'38928.0'2676.0'11140.0'29865.0'2005.0'0.0'72.39211039235444'0.0'0'1'0'0'0'0'0.35491163173037404'0.7671855733662145'0.05150534319769832'1.1220972050965885
2022-05-05 03:00:00+00:00'40854.0'2676.0'11140.0'29865.0'1951.0'0.0'43.46540958124473'0.0'0'1'0'0'0'0'0.33817985998922995'0.7310177705977383'0.04775542174572869'1.0691976305869682
2022-05-05 04:00:00+00:00'44619.0'2676.0'11140.0'29865.0'1840.0'115.0'26.16513671061115'2.357022603955155'0'1'0'0'0'0'0.30964387368609786'0.6693336919249647'0.04381541495775342'0.9789775656110625
2022-05-05 05:00:00+00:00'48087.0'2676.0'11140.0'29865.0'1679.0'529.0'13.47001026245299'9.099486446760128'0'1'0'0'0'0'0.2873125792833822'0.6210618254413874'0.04591677584378314'0.9083744047247697
2022-05-05 06:00:00+00:00'50883.0'2676.0'11140.0'29865.0'1503.0'1587.0'11.220895540554093'20.498126807451893'0'1'0'0'0'0'0.27152487078199006'0.5869347326218973'0.06072755144154236'0.8584596034038874
2022-05-05 07:00:00+00:00'52137.0'2676.0'11140.0'29865.0'1442.0'3126.0'38.09207970100479'38.16874298659141'0'1'0'0'0'0'0.26499415002781135'0.5728177685712642'0.08761532117306328'0.8378119185990756
2022-05-05 08:00:00+00:00'52480.0'2676.0'11140.0'29865.0'1472.0'4615.0'62.20270468868888'65.36246349386548'0'1'0'0'0'1'0.2632621951219512'0.5690739329268293'0.11598704268292682'0.8323361280487804
2022-05-05 09:00:00+00:00'52646.0'2676.0'11140.0'29865.0'1548.0'5768.0'68.60648419211282'85.3255970757888'0'1'0'0'0'1'0.26243209360635184'0.5672795653990806'0.13896592333700566'0.8297116590054325
2022-05-05 10:00:00+00:00'53095.0'2676.0'11140.0'29865.0'1691.0'6368.0'87.94347932368592'91.39587453683536'0'1'0'0'0'1'0.2602128260664846'0.5624823429701479'0.1517845371503908'0.8226951690366324
2022-05-05 11:00:00+00:00'51886.0'2676.0'11140.0'29865.0'1829.0'6577.0'99.32545369457898'87.63033243916583'0'1'0'0'0'1'0.2662760667617469'0.5755887908106233'0.1620090197741202'0.8418648575723702
2022-05-05 12:00:00+00:00'50518.0'2676.0'11140.0'29865.0'1931.0'6506.0'89.57497681042537'121.50823689769688'0'1'0'0'0'1'0.27348667801575677'0.5911754226216398'0.1670097786927432'0.8646621006373966
2022-05-05 13:00:00+00:00'48907.0'2676.0'11140.0'29865.0'2081.0'6154.0'78.15263860315223'120.56887644933052'0'1'0'0'0'1'0.28249534831414724'0.61064878238289'0.16838080438383055'0.8931441306970372
2022-05-05 14:00:00+00:00'47388.0'2676.0'11140.0'29865.0'2243.0'5445.0'79.82673200662255'103.23006744837828'0'1'0'0'0'1'0.2915506035283194'0.6302228412256268'0.16223516502068033'0.9217734447539462
2022-05-05 15:00:00+00:00'46695.0'2676.0'11140.0'29865.0'2457.0'4350.0'101.49768548459691'98.12222698538456'0'1'0'0'0'1'0.29587750294464077'0.6395759717314488'0.14577577899132668'0.9354534746760895
2022-05-05 16:00:00+00:00'47985.0'2676.0'11140.0'29865.0'2669.0'2886.0'117.90088317721916'91.18427182673253'0'1'0'0'0'1'0.2879233093675107'0.6223819943732416'0.11576534333645931'0.9103053037407524
2022-05-05 17:00:00+00:00'49110.0'2676.0'11140.0'29865.0'2731.0'1395.0'132.95043532823877'46.41978915717767'0'1'0'0'0'1'0.28132763184687437'0.6081246182040317'0.08401547546324578'0.8894522500509061
2022-05-05 18:00:00+00:00'47985.0'2676.0'11140.0'29865.0'2762.0'412.0'134.30572799187885'14.481159078401427'0'1'0'0'0'1'0.2879233093675107'0.6223819943732416'0.06614567052203814'0.9103053037407524
2022-05-05 19:00:00+00:00'46934.0'2676.0'11140.0'29865.0'2857.0'48.0'118.58288909999428'7.007932013876213'0'1'0'0'0'1'0.29437081859632674'0.6363190863766139'0.06189542762176674'0.9306899049729407
2022-05-05 20:00:00+00:00'47255.0'2676.0'11140.0'29865.0'2928.0'0.0'156.3415674549984'0.0'0'1'0'0'0'1'0.2923711776531584'0.6319966141149085'0.061961697174902124'0.9243677917680668
2022-05-05 21:00:00+00:00'47761.0'2676.0'11140.0'29865.0'2999.0'0.0'193.9000949597416'0.0'0'1'0'0'0'0'0.2892736751743054'0.6253009777852222'0.06279181759175896'0.9145746529595277
2022-05-05 22:00:00+00:00'45240.0'2676.0'11140.0'30071.0'3148.0'0.0'51.933215031706'0.0'0'1'0'0'0'0'0.305393457117595'0.6646993810786914'0.06958443854995579'0.9700928381962864
2022-05-05 23:00:00+00:00'42892.0'2676.0'11140.0'30071.0'3222.0'0.0'41.6772927626803'0.0'0'1'0'0'0'0'0.3221113494357922'0.7010864496875874'0.07511890329198918'1.0231977991233796
2022-05-06 00:00:00+00:00'41483.0'2676.0'11140.0'29575.0'3201.0'0.0'63.2463024313822'0.0'0'1'0'0'0'0'0.33305209362871535'0.7129426512065183'0.07716413952703517'1.0459947448352338
2022-05-06 01:00:00+00:00'39529.0'2676.0'11140.0'29575.0'3164.0'0.0'91.07794909009276'0.0'0'1'0'0'0'0'0.34951554554883757'0.7481848769258013'0.08004250044271294'1.097700422474639
2022-05-06 02:00:00+00:00'39085.0'2676.0'11140.0'29575.0'3112.0'0.0'108.05747683827164'0.0'0'1'0'0'0'0'0.3534859920685685'0.7566841499296405'0.07962133810924907'1.110170141998209
2022-05-06 03:00:00+00:00'40785.0'2676.0'11140.0'29575.0'3062.0'0.0'125.26938293395384'0.0'0'1'0'0'0'0'0.33875199215397817'0.7251440480568837'0.07507662130685301'1.063896040210862
2022-05-06 04:00:00+00:00'44387.0'2676.0'11140.0'30071.0'2960.0'140.0'124.98320148561866'3.2899132833199034'0'1'0'0'0'0'0.3112623065311916'0.6774731340257283'0.06984026854709713'0.9887354405569199
2022-05-06 05:00:00+00:00'48440.0'2676.0'11140.0'30071.0'2796.0'670.0'115.9414011332106'2.278773893460326'0'1'0'0'0'0'0.2852188274153592'0.6207886044591246'0.07155243600330305'0.9060074318744838
2022-05-06 06:00:00+00:00'50681.0'2676.0'11140.0'30071.0'2403.0'1911.0'101.321013182944'19.97318463778782'0'1'0'0'0'0'0.27260709141492867'0.5933387265444644'0.08512065665634064'0.8659458179593931
2022-05-06 07:00:00+00:00'51493.0'2676.0'11140.0'30071.0'2040.0'3754.0'80.04502409489889'48.42273678664287'0'1'0'0'0'0'0.2683083137513837'0.5839822888547958'0.11252014836968131'0.8522906026061795
2022-05-06 08:00:00+00:00'51220.0'2676.0'11140.0'30071.0'2014.0'5499.0'67.87803845556485'65.68811235356924'0'1'0'0'0'1'0.2697383834439672'0.5870948848106209'0.14668098399062865'0.856833268254588
2022-05-06 09:00:00+00:00'51282.0'2676.0'11140.0'30071.0'2142.0'6732.0'76.21066434218464'102.12327549923543'0'1'0'0'0'1'0.2694122694122694'0.5863850863850864'0.17304317304317304'0.8557973557973558
2022-05-06 10:00:00+00:00'51994.0'2676.0'11140.0'30071.0'2248.0'7364.0'92.22941345298892'109.68149074371998'0'1'0'0'0'1'0.26572296803477324'0.5783551948301727'0.1848674847097742'0.844078162864946
2022-05-06 11:00:00+00:00'50633.0'2676.0'11140.0'30071.0'2235.0'7345.0'89.6470202254046'131.82396907819688'0'1'0'0'0'1'0.27286552248533563'0.5939012106728814'0.18920466889182944'0.866766733158217
2022-05-06 12:00:00+00:00'49041.0'2676.0'11140.0'30161.0'2239.0'6876.0'87.15518426227351'197.87188038160303'0'1'0'0'0'1'0.2817234558838523'0.6150160070145388'0.18586488856263128'0.8967394628983911
2022-05-06 13:00:00+00:00'47497.0'2676.0'11140.0'30161.0'2320.0'6664.0'93.9250080801549'186.85535319030367'0'1'0'0'0'1'0.29088152935974904'0.6350085268543276'0.18914878834452703'0.9258900562140767
2022-05-06 14:00:00+00:00'45810.0'2676.0'11140.0'30161.0'2480.0'5807.0'99.73346622731162'184.91156187292768'0'1'0'0'0'1'0.3015935385287055'0.6583933638943462'0.1808993669504475'0.9599869024230517
2022-05-06 15:00:00+00:00'45004.0'2676.0'11140.0'30161.0'2652.0'4591.0'95.55820963460684'132.69147889532573'0'1'0'0'0'1'0.30699493378366366'0.6701848724557817'0.1609412496666963'0.9771798062394453
2022-05-06 16:00:00+00:00'46189.0'2676.0'11140.0'30161.0'2746.0'3061.0'87.95295910811082'72.30821925222995'0'1'0'0'0'1'0.2991188378185282'0.6529909718764207'0.12572257463898331'0.952109809694949
2022-05-06 17:00:00+00:00'46979.0'2806.0'11140.0'30161.0'2770.0'1527.0'80.0250952702706'37.45179971092588'0'1'0'0'0'1'0.2968560420613466'0.642010259903361'0.0914663998807978'0.9388663019647077
2022-05-06 18:00:00+00:00'45537.0'2806.0'11140.0'30161.0'2812.0'455.0'57.96851909743082'5.168509655934855'0'1'0'0'0'1'0.306256450798252'0.662340514307047'0.0717438566440477'0.968596965105299
2022-05-06 19:00:00+00:00'45225.0'2806.0'11140.0'30161.0'2918.0'52.0'68.52645764101193'2.9931137898065527'0'1'0'0'0'1'0.30836926478717525'0.6669098949695965'0.06567164179104477'0.9752791597567717
2022-05-06 20:00:00+00:00'45687.0'2806.0'11140.0'30161.0'3058.0'0.0'115.07573765492609'0.0'0'1'0'0'0'1'0.30525094665878694'0.6601659115284435'0.0669337010528159'0.9654168581872306
2022-05-06 21:00:00+00:00'46262.0'2806.0'11140.0'30161.0'3137.0'0.0'115.30302381805656'0.0'0'1'0'0'0'0'0.3014569192858069'0.651960572392028'0.0678094332281354'0.953417491677835
2022-05-06 22:00:00+00:00'42634.0'2806.0'11140.0'29233.0'3064.0'0.0'66.39476414509198'0.0'0'1'0'0'0'0'0.3271098184547544'0.6856734062016231'0.07186752357273538'1.0127832246563775
2022-05-06 23:00:00+00:00'40687.0'2806.0'11140.0'29233.0'2934.0'0.0'65.83682045865042'0.0'0'1'0'0'0'0'0.34276304470715463'0.7184850197851894'0.07211148524098607'1.061248064492344
2022-05-07 00:00:00+00:00'39233.0'2806.0'11140.0'29233.0'2823.0'0.0'39.41073308570829'0.0'0'1'0'0'1'0'0.35546606173374456'0.7451125328167614'0.07195473198582826'1.100578594550506
2022-05-07 01:00:00+00:00'36912.0'2806.0'11140.0'29233.0'2674.0'0.0'16.43605155898685'0.0'0'1'0'0'1'0'0.37781751192024277'0.7919646727351539'0.07244256610316428'1.1697821846553966
2022-05-07 02:00:00+00:00'35927.0'2806.0'11140.0'29233.0'2523.0'0.0'22.10528875291328'0.0'0'1'0'0'1'0'0.388176023603418'0.8136777354079104'0.07022573551924736'1.2018537590113285
2022-05-07 03:00:00+00:00'36367.0'2806.0'11140.0'28323.0'2380.0'0.0'20.29263042765039'0.0'0'1'0'0'1'0'0.3834795281436467'0.778810460032447'0.06544394643495477'1.1622899881760937
2022-05-07 04:00:00+00:00'37118.0'2806.0'11140.0'28680.0'2278.0'147.0'28.80813247560512'3.745149368296238'0'1'0'0'1'0'0.3757206746053128'0.7726709413222695'0.0653321838461124'1.1483916159275822
2022-05-07 05:00:00+00:00'38554.0'2806.0'11140.0'28680.0'2107.0'673.0'55.32636384173196'2.8810854889730715'0'1'0'0'1'0'0.36172640971105463'0.7438916843907247'0.07210665559993774'1.1056180941017792
2022-05-07 06:00:00+00:00'40903.0'2806.0'11140.0'28680.0'1756.0'1967.0'51.56862931484377'7.763034579489706'0'1'0'0'1'0'0.3409529863335208'0.7011710632471946'0.09102021856587536'1.0421240495807154
2022-05-07 07:00:00+00:00'42673.0'2806.0'11140.0'28680.0'1527.0'3927.0'39.64235537741523'16.806861343965984'0'1'0'0'1'0'0.32681086401237314'0.6720877369765426'0.12780915332880274'0.9988986009889157
2022-05-07 08:00:00+00:00'43301.0'2806.0'11140.0'28680.0'1526.0'5765.0'37.03138573442485'8.276472678623055'0'1'0'0'1'1'0.32207108380868804'0.6623403616544653'0.16837948315281404'0.9844114454631533
2022-05-07 09:00:00+00:00'43923.0'2806.0'11140.0'28680.0'1588.0'7107.0'39.75003596824953'12.385422593131668'0'1'0'0'1'1'0.31751018828404254'0.6529608633290076'0.19796006647997633'0.9704710516130501
2022-05-07 10:00:00+00:00'45277.0'2806.0'11140.0'28680.0'1683.0'7778.0'39.03777289265236'23.59600054733985'0'1'0'0'1'1'0.30801510700797313'0.633434193961614'0.20895819069284627'0.9414493009695872
2022-05-07 11:00:00+00:00'43987.0'2806.0'11140.0'28680.0'1781.0'7834.0'45.58153650973425'40.00314530117491'0'1'0'0'1'1'0.3170482187919158'0.6520108213790438'0.21858730988701208'0.9690590401709596
2022-05-07 12:00:00+00:00'42087.0'2806.0'11140.0'28680.0'1859.0'7534.0'87.69855157134828'41.413110866414975'0'1'0'0'1'1'0.3313612279326158'0.681445577019032'0.2231805545655428'1.0128068049516479
2022-05-07 13:00:00+00:00'40967.0'2806.0'11140.0'28680.0'2069.0'7121.0'97.14833609665808'43.2166928360157'0'1'0'0'1'1'0.3404203383210877'0.7000756706617521'0.22432689725876925'1.04049600898284
2022-05-07 14:00:00+00:00'39662.0'2806.0'11140.0'28680.0'2287.0'6155.0'121.6949347460985'39.9283783395393'0'1'0'0'1'1'0.3516211991326711'0.7231102818819021'0.21284857042004943'1.0747314810145732
2022-05-07 15:00:00+00:00'39285.0'2806.0'11140.0'28680.0'2444.0'4837.0'121.06580920610963'36.85995590347819'0'1'0'0'1'1'0.35499554537355227'0.7300496372661321'0.18533791523482246'1.0850451826396843
2022-05-07 16:00:00+00:00'40709.0'2806.0'11140.0'28680.0'2494.0'3224.0'113.06445345430484'37.324531275297154'0'1'0'0'1'1'0.34257780834704854'0.7045125156599278'0.14046034046525338'1.0470903240069764
2022-05-07 17:00:00+00:00'41689.0'2806.0'11140.0'28680.0'2612.0'1580.0'90.42191667882864'20.222786927402336'0'1'0'0'1'1'0.3345246947636067'0.6879512581256446'0.10055410300079158'1.0224759528892513
2022-05-07 18:00:00+00:00'41305.0'2806.0'11140.0'28680.0'2820.0'472.0'98.1437356999564'6.131625020891716'0'1'0'0'1'1'0.33763466892628013'0.6943469313642416'0.07969979421377557'1.0319816002905218
2022-05-07 19:00:00+00:00'41740.0'2806.0'11140.0'28680.0'3052.0'59.0'84.75426196147878'2.79270591885475'0'1'0'0'1'1'0.33411595591758503'0.6871106851940585'0.07453282223287015'1.0212266411116435
2022-05-07 20:00:00+00:00'42638.0'2806.0'11140.0'28680.0'3318.0'0.0'66.32667470767534'0.0'0'1'0'0'1'1'0.32707913129133637'0.6726394296167738'0.07781790890754726'0.9997185609081102
2022-05-07 21:00:00+00:00'43905.0'2806.0'11140.0'28680.0'3482.0'0.0'102.0129893690016'0.0'0'1'0'0'1'0'0.31764035986789657'0.6532285616672361'0.07930759594579205'0.9708689215351327
2022-05-07 22:00:00+00:00'41496.0'2676.0'11140.0'28690.0'3511.0'0.0'69.53141482135135'0.0'0'1'0'0'1'0'0.33294775400038557'0.6913919413919414'0.08461056487372277'1.024339695392327
2022-05-07 23:00:00+00:00'39100.0'2676.0'11140.0'28690.0'3457.0'0.0'68.798488545489'0.0'0'1'0'0'1'0'0.35335038363171356'0.7337595907928389'0.08841432225063939'1.0871099744245525
2022-05-08 00:00:00+00:00'37429.0'2676.0'11140.0'28690.0'3371.0'0.0'67.70688459988541'0.0'0'1'0'0'1'0'0.3691255443639958'0.7665179406342676'0.09006385423067675'1.1356434849982633
2022-05-08 01:00:00+00:00'35114.0'2676.0'11140.0'28690.0'3323.0'0.0'105.9861256180705'0.0'0'1'0'0'1'0'0.39346129748818137'0.8170530272825653'0.0946346186706157'1.2105143247707466
2022-05-08 02:00:00+00:00'33966.0'2676.0'11140.0'28690.0'3218.0'0.0'110.5905271977775'0.0'0'1'0'0'1'0'0.4067597008773479'0.8446681976093741'0.09474180062415356'1.251427898486722
2022-05-08 03:00:00+00:00'33827.0'2676.0'11140.0'28690.0'3075.0'0.0'69.36671990274135'0.0'0'1'0'0'1'0'0.40843113489224586'0.8481390605137907'0.09090371596653561'1.2565701954060366
2022-05-08 04:00:00+00:00'33632.0'2676.0'11140.0'28690.0'2941.0'157.0'42.881238946592426'3.2398660506483576'0'1'0'0'1'0'0.4107992388201713'0.8530566127497621'0.09211465271170315'1.2638558515699334
